File,ID
C:/Users/sihol/OneDrive/Desktop/Project 2025/Analysis/Output.h3d,2
Loadcase,ID,Step,ID
Subcase 1 (LC1),1,Static Analysis,0
Subcase 2 (LC2),2,Static Analysis,0
Subcase 3 (LC3),3,Static Analysis,0
Element Stresses (2D & 3D)
System=,
method=Results Query

Elements,FileID,Loadcase,Step,Layer,XX,XY,YY,
1,2,1,0,Mid,-56.806312561035,21.779426574707,10.576529502869
2,2,1,0,Mid,-70.342651367188,22.107732772827,16.685110092163
3,2,1,0,Mid,-57.662929534912,29.743625640869,17.090358734131
4,2,1,0,Mid,-75.508911132813,26.928585052490,2.316553592682
5,2,1,0,Mid,-69.024024963379,20.802890777588,18.595783233643
6,2,1,0,Mid,-74.283683776855,21.548460006714,20.929172515869
7,2,1,0,Mid,-69.018241882324,22.781351089478,-1.674651741982
8,2,1,0,Mid,-70.848266601563,18.565942764282,13.109289169312
9,2,1,0,Mid,-68.915702819824,21.110071182251,26.151803970337
10,2,1,0,Mid,-61.963214874268,24.803455352783,-7.112911701202
11,2,1,0,Mid,-66.754745483398,14.966123580933,12.141066551208
12,2,1,0,Mid,-71.085845947266,23.508253097534,32.558284759521
13,2,1,0,Mid,-59.338718414307,38.643692016602,3.726615667343
14,2,1,0,Mid,-64.649826049805,31.532449722290,11.363016128540
15,2,1,0,Mid,-69.636535644531,38.521446228027,21.870367050171
16,2,1,0,Mid,-69.636535644531,38.521446228027,21.870367050171
17,2,1,0,Mid,-64.649826049805,31.532449722290,11.363016128540
18,2,1,0,Mid,-59.338718414307,38.643692016602,3.726615667343
19,2,1,0,Mid,-71.085845947266,23.508253097534,32.558284759521
20,2,1,0,Mid,-66.754745483398,14.966123580933,12.141066551208
21,2,1,0,Mid,-61.963214874268,24.803455352783,-7.112911701202
22,2,1,0,Mid,-68.915702819824,21.110071182251,26.151803970337
23,2,1,0,Mid,-70.848266601563,18.565942764282,13.109289169312
24,2,1,0,Mid,-69.018241882324,22.781351089478,-1.674651741982
25,2,1,0,Mid,-74.283683776855,21.548460006714,20.929172515869
26,2,1,0,Mid,-69.024024963379,20.802890777588,18.595783233643
27,2,1,0,Mid,-75.508911132813,26.928585052490,2.316553592682
28,2,1,0,Mid,-57.662929534912,29.743625640869,17.090358734131
29,2,1,0,Mid,-70.342651367188,22.107732772827,16.685110092163
30,2,1,0,Mid,-56.806312561035,21.779426574707,10.576529502869
1,2,2,0,Mid,-58.549324035645,22.775131225586,-18.618057250977
2,2,2,0,Mid,-70.983779907227,22.107732772827,-13.629716873169
3,2,2,0,Mid,-59.405941009521,28.747920989990,-12.104226112366
4,2,2,0,Mid,-75.417121887207,25.904661178589,-25.219728469849
5,2,2,0,Mid,-68.545524597168,20.802890777588,-10.014672279358
6,2,2,0,Mid,-74.191902160645,22.572385787964,-6.607109069824
7,2,2,0,Mid,-69.258209228516,22.725336074829,-26.812398910522
8,2,2,0,Mid,-70.759605407715,18.565942764282,-11.788097381592
9,2,2,0,Mid,-69.155662536621,21.166086196899,1.014056086540
10,2,2,0,Mid,-62.585094451904,24.801513671875,-32.240085601807
11,2,2,0,Mid,-67.382736206055,14.966123580933,-12.777465820313
12,2,2,0,Mid,-71.707717895508,23.510194778442,7.431111812592
13,2,2,0,Mid,-60.057949066162,38.655586242676,-20.977317810059
14,2,2,0,Mid,-65.352249145508,31.532449722290,-13.149117469788
15,2,2,0,Mid,-70.355766296387,38.509552001953,-2.833565473557
16,2,2,0,Mid,-70.355766296387,38.509552001953,-2.833565473557
17,2,2,0,Mid,-65.352249145508,31.532449722290,-13.149117469788
18,2,2,0,Mid,-60.057949066162,38.655586242676,-20.977317810059
19,2,2,0,Mid,-71.707717895508,23.510194778442,7.431111812592
20,2,2,0,Mid,-67.382736206055,14.966123580933,-12.777465820313
21,2,2,0,Mid,-62.585094451904,24.801513671875,-32.240085601807
22,2,2,0,Mid,-69.155662536621,21.166086196899,1.014056086540
23,2,2,0,Mid,-70.759605407715,18.565942764282,-11.788097381592
24,2,2,0,Mid,-69.258209228516,22.725336074829,-26.812398910522
25,2,2,0,Mid,-74.191902160645,22.572385787964,-6.607109069824
26,2,2,0,Mid,-68.545524597168,20.802890777588,-10.014672279358
27,2,2,0,Mid,-75.417121887207,25.904661178589,-25.219728469849
28,2,2,0,Mid,-59.405941009521,28.747920989990,-12.104226112366
29,2,2,0,Mid,-70.983779907227,22.107732772827,-13.629716873169
30,2,2,0,Mid,-58.549324035645,22.775131225586,-18.618057250977
1,2,3,0,Mid,-17.252216339111,101.058227539063,-8.361859321594
2,2,3,0,Mid,-23.295291900635,87.856704711914,5.525588512421
3,2,3,0,Mid,-20.656429290771,103.695716857910,17.524271011353
4,2,3,0,Mid,-27.237852096558,97.215385437012,-33.134384155273
5,2,3,0,Mid,-22.858604431152,82.671226501465,6.158343791962
6,2,3,0,Mid,-22.368783950806,95.433654785156,40.832645416260
7,2,3,0,Mid,-23.043468475342,87.489562988281,-51.238494873047
8,2,3,0,Mid,-23.462738037109,73.781539916992,4.341387748718
9,2,3,0,Mid,-22.635955810547,86.936088562012,59.344562530518
10,2,3,0,Mid,-3.904072999954,96.210456848145,-74.613830566406
11,2,3,0,Mid,-22.107089996338,59.475765228271,4.020742893219
12,2,3,0,Mid,-40.157627105713,95.781524658203,83.040542602539
13,2,3,0,Mid,-0.894397199154,153.348373413086,-31.813409805298
14,2,3,0,Mid,-21.410005569458,125.310775756836,3.763077020645
15,2,3,0,Mid,-41.818187713623,153.307891845703,40.290332794189
16,2,3,0,Mid,-41.818187713623,153.307891845703,40.290332794189
17,2,3,0,Mid,-21.410005569458,125.310775756836,3.763077020645
18,2,3,0,Mid,-0.894397199154,153.348373413086,-31.813409805298
19,2,3,0,Mid,-40.157627105713,95.781524658203,83.040542602539
20,2,3,0,Mid,-22.107089996338,59.475765228271,4.020742893219
21,2,3,0,Mid,-3.904072999954,96.210456848145,-74.613830566406
22,2,3,0,Mid,-22.635955810547,86.936088562012,59.344562530518
23,2,3,0,Mid,-23.462738037109,73.781539916992,4.341387748718
24,2,3,0,Mid,-23.043468475342,87.489562988281,-51.238494873047
25,2,3,0,Mid,-22.368783950806,95.433654785156,40.832645416260
26,2,3,0,Mid,-22.858604431152,82.671226501465,6.158343791962
27,2,3,0,Mid,-27.237852096558,97.215385437012,-33.134384155273
28,2,3,0,Mid,-20.656429290771,103.695716857910,17.524271011353
29,2,3,0,Mid,-23.295291900635,87.856704711914,5.525588512421
30,2,3,0,Mid,-17.252216339111,101.058227539063,-8.361859321594
